2.28138	7950	7986
2.30323	7986	8021
2.30441	8021	8056
2.30538	8056	8091
2.32723	8091	8126
2.32841	8126	8161
2.32938	8161	8196
2.35123	8196	8231
2.35241	8231	8265
2.35338	8265	8299
2.37523	8299	8333
2.37641	8333	8367
2.37738	8367	8401
2.39923	8401	8435
2.40041	8435	8469
2.40138	8469	8502
2.42323	8502	8535
2.42441	8535	8568
2.42538	8568	8601
2.44723	8601	8634
2.44841	8634	8667
2.47243	8667	1928
2.47302	1928	1203
2.47339	1203	640
2.47887	640	320
2.48551	320	1072
2.48551	1072	1340
2.49523	1340	1554
2.50247	1554	1738
2.50949	1738	1903
2.51923	1903	2053
2.52588	2053	2192
2.52684	2192	2323
2.54323	2323	2446
2.54441	2446	2563
2.55025	2563	2675
2.56723	2675	2782
2.56841	2782	2885
2.57425	2885	2984
2.59123	2984	3080
2.59241	3080	3173
2.59766	3173	3263
2.61523	3263	3351
2.61641	3351	3436
2.61738	3436	3519
2.63923	3519	3600
2.64041	3600	3679
2.64138	3679	3757
2.66323	3757	3833
2.66441	3833	3907
2.66538	3907	3980
2.68723	3980	4052
2.68841	4052	4122
2.68938	4122	4191
2.71123	4191	4259
2.71241	4259	4326
2.71338	4326	4392
2.73523	4392	4457
2.73641	4457	4521
2.73738	4521	4584
2.75923	4584	4646
2.76041	4646	4707
2.76138	4707	4768
2.78323	4768	4828
2.78441	4828	4887
2.78538	4887	4945
2.80723	4945	5003
2.80841	5003	5060
2.80938	5060	5116
2.83123	5116	5172
2.83241	5172	5227
2.83338	5227	5281
2.85523	5281	5335
2.85641	5335	5388
2.85738	5388	5441
2.87923	5441	5493
2.88041	5493	5545
2.88138	5545	5596
2.90323	5596	5647
2.90441	5647	5697
2.90538	5697	5747
2.92723	5747	5796
2.92841	5796	5845
2.92938	5845	5894
2.95123	5894	5942
2.95241	5942	5990
2.95338	5990	6037
2.97523	6037	6084
2.97641	6084	6131
2.97738	6131	6177
2.99923	6177	6223
3.00041	6223	6269
3.00138	6269	6314
3.02323	6314	6359
3.02441	6359	6404
3.02538	6404	6448
3.04723	6448	6492
3.04841	6492	6536
3.04938	6536	6579
3.07123	6579	6622
3.07241	6622	6665
3.07338	6665	6708
3.09523	6708	6750
3.09641	6750	6792
3.09738	6792	6834
3.11923	6834	6876
3.12041	6876	6917
3.12138	6917	6958
3.14323	6958	6999
3.14441	6999	7040
3.14538	7040	7080
3.16723	7080	7120
3.16841	7120	7160
3.16938	7160	7200
3.19123	7200	7239
3.19241	7239	7278
3.19338	7278	7317
3.21523	7317	7356
3.21641	7356	7395
3.21738	7395	7433
3.23923	7433	7471
3.24041	7471	7509
3.24138	7509	7547
3.26323	7547	7585
3.26441	7585	7622
3.26538	7622	7659
3.28723	7659	7696
3.28841	7696	7733
3.28938	7733	7770
3.31123	7770	7806
3.31241	7806	7842
3.31338	7842	7878
3.33523	7878	7914
3.33641	7914	7950
3.33738	7950	7986
3.35923	7986	8021
3.36041	8021	8056
3.36138	8056	8091
3.38323	8091	8126
3.38441	8126	8161
3.38538	8161	8196
3.40723	8196	8231
3.40841	8231	8265
3.40938	8265	8299
3.43123	8299	8333
3.43241	8333	8367
3.43338	8367	8401
3.45523	8401	8435
3.45641	8435	8469
3.45738	8469	8502
3.47923	8502	8535
3.48041	8535	8568
3.48138	8568	8601
3.50323	8601	8634
3.50441	8634	8667
3.50538	8667	8700
3.52723	8700	8733
3.52841	8733	8765
3.52938	8765	8797
3.55123	8797	8829
3.55241	8829	8861
3.55338	8861	8893
3.57523	8893	8925
3.57641	8925	8957
3.57738	8957	8989
3.59923	8989	9020
3.60041	9020	9051
3.60138	9051	9082
3.62323	9082	9113
3.62441	9113	9144
3.62538	9144	9175
3.64723	9175	9206
3.64841	9206	9237
3.64938	9237	9268
3.67123	9268	9298
3.67241	9298	9328
3.67338	9328	9358
3.69523	9358	9388
3.69641	9388	9418
3.69738	9418	9448
3.71923	9448	9478
3.72041	9478	9508
3.72138	9508	9538
3.74323	9538	9568
3.74441	9568	9598
3.74538	9598	9627
3.76723	9627	9656
3.76841	9656	9685
3.76938	9685	9714
3.79123	9714	9743
3.79241	9743	9772
3.79338	9772	9801
3.81523	9801	9830
3.81641	9830	9859
3.81738	9859	9888
3.83923	9888	9917
3.84041	9917	9945
3.84138	9945	9973
3.86323	9973	10001
3.86441	10001	10029
3.86538	10029	10057
3.88723	10057	10085
3.88841	10085	10113
3.88938	10113	10141
3.91123	10141	10169
3.91241	10169	10197
3.91338	10197	10225
3.93523	10225	10253
3.93641	10253	10281
3.93738	10281	10308
3.95923	10308	10335
3.96041	10335	10362
3.96138	10362	10389
3.98323	10389	10416
3.98441	10416	10443
3.98538	10443	10470
4.00723	10470	10497
4.00841	10497	10524
4.00938	10524	10551
4.03123	10551	10578
4.03241	10578	10605
4.03338	10605	10632
4.05523	10632	10659
4.05641	10659	10685
4.05738	10685	10711
4.07923	10711	10737
4.08041	10737	10763
4.08138	10763	10789
4.10323	10789	10815
4.10441	10815	10841
4.10538	10841	10867
4.12723	10867	10893
4.12841	10893	10919
4.12938	10919	10945
4.15123	10945	10971
4.15241	10971	10997
4.15338	10997	11023
4.17523	11023	11049
4.17641	11049	11075
4.17738	11075	11100
4.19923	11100	11125
4.20041	11125	11150
4.20138	11150	11175
4.22323	11175	11200
4.22441	11200	11225
4.22538	11225	11250
4.24723	11250	11275
4.24841	11275	11300
4.24938	11300	11325
4.27123	11325	11350
4.27241	11350	11375
4.27338	11375	11400
4.29523	11400	11425
4.29641	11425	11450
4.29738	11450	11475
4.31923	11475	11500
4.32041	11500	11524
4.32138	11524	11548
4.34323	11548	11572
4.34441	11572	11596
4.34538	11596	11620
4.36723	11620	11644
4.36841	11644	11668
4.36938	11668	11692
4.39123	11692	11716
4.39241	11716	11740
4.39338	11740	11764
4.41523	11764	11788
4.41641	11788	11812
4.41738	11812	11836
4.43923	11836	11860
4.44041	11860	11884
4.44138	11884	11908
4.46323	11908	11932
4.46441	11932	11956
4.46538	11956	11980
4.48723	11980	12003
4.48841	12003	12026
4.48938	12026	12049
4.51123	12049	12072
4.51241	12072	12095
4.51338	12095	12118
4.53523	12118	12141
4.53641	12141	12164
4.53738	12164	12187
4.55923	12187	12210
4.56041	12210	12233
4.56138	12233	12256
4.58323	12256	12279
4.58441	12279	12302
4.58538	12302	12325
4.60723	12325	12348
4.60841	12348	12371
4.60938	12371	12394
4.63123	12394	12417
4.63241	12417	12440
4.63338	12440	12463
4.65523	12463	12486
4.65641	12486	12509
4.65738	12509	12531
4.67923	12531	12553
4.68041	12553	12575
4.68138	12575	12597
4.70323	12597	12619
4.70441	12619	12641
4.70538	12641	12663
4.72723	12663	12685
4.72841	12685	12707
4.72938	12707	12729
4.75123	12729	12751
4.75241	12751	12773
4.75338	12773	12795
4.77523	12795	12817
4.77641	12817	12839
4.77738	12839	12861
4.79923	12861	12883
4.80041	12883	12905
4.80138	12905	12927
4.82323	12927	12949
4.82441	12949	12971
4.82538	12971	12993
4.84723	12993	13015
4.84841	13015	13037
4.84938	13037	13059
4.87123	13059	13080
4.87241	13080	13101
4.87338	13101	13122
4.89523	13122	13143
4.89641	13143	13164
4.89738	13164	13185
4.91923	13185	13206
4.92041	13206	13227
4.92138	13227	13248
4.94323	13248	13269
4.94441	13269	13290
4.94538	13290	13311
4.96723	13311	13332
4.96841	13332	13353
4.96938	13353	13374
4.99123	13374	13395
4.99241	13395	13416
4.99338	13416	13437
5.01523	13437	13458
5.01641	13458	13479
5.01738	13479	13500
5.03923	13500	13521
5.04041	13521	13542
5.04138	13542	13563
5.06323	13563	13584
5.06441	13584	13605
5.06538	13605	13626
5.08723	13626	13647
5.08841	13647	13668
5.08938	13668	13689
5.11123	13689	13709
5.11241	13709	13729
5.11338	13729	13749
5.13523	13749	13769
5.13641	13769	13789
5.13738	13789	13809
5.15923	13809	13829
5.16041	13829	13849
5.16138	13849	13869
5.18323	13869	13889
5.18441	13889	13909
5.18538	13909	13929
5.20723	13929	13949
5.20841	13949	13969
5.20938	13969	13989
5.23123	13989	14009
5.23241	14009	14029
5.23338	14029	14049
5.25523	14049	14069
5.25641	14069	14089
5.25738	14089	14109
5.27923	14109	14129
5.28041	14129	14149
5.28138	14149	14169
5.30323	14169	14189
5.30441	14189	14209
5.30538	14209	14229
5.32723	14229	14249
5.32841	14249	14269
5.32938	14269	14289
5.35123	14289	14309
5.35241	14309	14329
5.35338	14329	14349
5.37523	14349	14369
5.37641	14369	14388
5.37738	14388	14407
5.39923	14407	14426
5.40041	14426	14445
5.40138	14445	14464
5.42323	14464	14483
5.42441	14483	14502
5.42538	14502	14521
5.44723	14521	14540
5.44841	14540	14559
5.44938	14559	14578
5.47123	14578	14597
5.47241	14597	14616
5.47338	14616	14635
5.49523	14635	14654
5.49641	14654	14673
5.49738	14673	14692
5.51923	14692	14711
5.52041	14711	14730
5.52138	14730	14749
5.54323	14749	14768
5.54441	14768	14787
5.54538	14787	14806
5.56723	14806	14825
5.56841	14825	14844
5.56938	14844	14863
5.59123	14863	14882
5.59241	14882	14901
5.59338	14901	14920
5.61701	14920	856
5.62366	856	1072
5.62366	1072	1340
5.63923	1340	1554
5.64647	1554	1738
5.65349	1738	1903
5.66323	1903	2053
5.66988	2053	2192
5.67084	2192	2323
5.68723	2323	2446
5.68841	2446	2563
5.69425	2563	2675
5.71123	2675	2782
5.71241	2782	2885
5.71825	2885	2984
5.73523	2984	3080
5.73641	3080	3173
5.74166	3173	3263
5.75923	3263	3351
5.76041	3351	3436
5.76138	3436	3519
5.78323	3519	3600
5.78441	3600	3679
5.78538	3679	3757
5.80723	3757	3833
5.80841	3833	3907
5.80938	3907	3980
5.83123	3980	4052
5.83241	4052	4122
5.83338	4122	4191
5.85523	4191	4259
5.85641	4259	4326
5.85738	4326	4392
5.87923	4392	4457
5.88041	4457	4521
5.88138	4521	4584
5.90323	4584	4646
5.90441	4646	4707
5.90538	4707	4768
5.92723	4768	4828
5.92841	4828	4887
5.92938	4887	4945
5.95123	4945	5003
5.95241	5003	5060
5.95338	5060	5116
5.97523	5116	5172
5.97641	5172	5227
5.97738	5227	5281
5.99923	5281	5335
6.00041	5335	5388
6.00138	5388	5441
6.02323	5441	5493
6.02441	5493	5545
6.02538	5545	5596
6.04723	5596	5647
6.04841	5647	5697
6.04938	5697	5747
6.07123	5747	5796
6.07241	5796	5845
6.07338	5845	5894
6.09523	5894	5942
6.09641	5942	5990
6.09738	5990	6037
6.11923	6037	6084
6.12041	6084	6131
6.12138	6131	6177
6.14323	6177	6223
6.14441	6223	6269
6.14538	6269	6314
6.16723	6314	6359
6.16841	6359	6404
6.16938	6404	6448
6.19123	6448	6492
6.19241	6492	6536
6.19338	6536	6579
6.21523	6579	6622
6.21641	6622	6665
6.21738	6665	6708
6.24101	6708	856
6.24766	856	1072
6.24766	1072	1340
6.26323	1340	1554
6.27047	1554	1738
6.27749	1738	1903
6.28723	1903	2053
6.29388	2053	2192
6.29484	2192	2323
6.31123	2323	2446
6.31241	2446	2563
6.31825	2563	2675
6.33523	2675	2782
6.33641	2782	2885
6.34225	2885	2984
6.35923	2984	3080
6.36041	3080	3173
6.36566	3173	3263
6.38323	3263	3351
6.38441	3351	3436
6.38538	3436	3519
6.40723	3519	3600
6.40841	3600	3679
6.40938	3679	3757
6.43123	3757	3833
6.43241	3833	3907
6.43338	3907	3980
6.45523	3980	4052
6.45641	4052	4122
6.45738	4122	4191
6.47923	4191	4259
6.48041	4259	4326
6.48138	4326	4392
6.50323	4392	4457
6.50441	4457	4521
6.50538	4521	4584
6.52723	4584	4646
6.52841	4646	4707
6.52938	4707	4768
6.55123	4768	4828
6.55241	4828	4887
6.55338	4887	4945
6.57523	4945	5003
6.57641	5003	5060
6.57738	5060	5116
6.59923	5116	5172
6.60041	5172	5227
6.60138	5227	5281
6.62323	5281	5335
6.62441	5335	5388
6.62538	5388	5441
6.64723	5441	5493
6.64841	5493	5545
6.64938	5545	5596
6.67123	5596	5647
6.67241	5647	5697
6.67338	5697	5747
6.69523	5747	5796
6.69641	5796	5845
6.69738	5845	5894
6.71923	5894	5942
6.72041	5942	5990
6.72138	5990	6037
6.74323	6037	6084
6.74441	6084	6131
6.74538	6131	6177
6.76723	6177	6223
6.76841	6223	6269
6.76938	6269	6314
6.79123	6314	6359
6.79241	6359	6404
6.79338	6404	6448
6.81523	6448	6492
6.81641	6492	6536
6.81738	6536	6579
6.83923	6579	6622
6.84041	6622	6665
6.84138	6665	6708
6.86323	6708	6750
6.86441	6750	6792
6.86538	6792	6834
6.88723	6834	6876
6.88841	6876	6917
6.88938	6917	6958
6.91123	6958	6999
6.91241	6999	7040
6.91338	7040	7080
6.93523	7080	7120
6.93641	7120	7160
6.93738	7160	7200
6.95923	7200	7239
6.96041	7239	7278
6.96138	7278	7317
6.98323	7317	7356
6.98441	7356	7395
6.98538	7395	7433
7.00723	7433	7471
7.00841	7471	7509
7.00938	7509	7547
7.03123	7547	7585
7.03241	7585	7622
7.03338	7622	7659
7.05523	7659	7696
7.05641	7696	7733
7.05738	7733	7770
7.07923	7770	7806
7.08041	7806	7842
7.08138	7842	7878
7.10323	7878	7914
7.10441	7914	7950
7.12724	7950	2464
7.12783	2464	1928
7.12842	1928	1392
7.12901	1392	1072
7.12939	1072	856
8.10441	856	536
8.3177	536	1072
8.32494	1072	1340
8.33217	1340	1554
8.3394	1554	1738
8.34664	1738	1903
8.35328	1903	2053
8.35993	2053	2192
8.36657	2192	2323
8.36775	2323	2446
8.3738	2446	2563
8.37498	2563	2675
8.38104	2675	2782
8.38222	2782	2885
8.38827	2885	2984
8.38945	2984	3080
8.39492	3080	3173
8.3961	3173	3263
8.40156	3263	3351
8.40274	3351	3436
8.40392	3436	3519
8.40879	3519	3600
8.40997	3600	3679
8.41115	3679	3757
8.41603	3757	3833
8.41721	3833	3907
8.41839	3907	3980
8.42267	3980	4052
8.42385	4052	4122
8.42503	4122	4191
8.42932	4191	4259
8.4305	4259	4326
8.43168	4326	4392
8.43596	4392	4457
8.43714	4457	4521
8.43832	4521	4584
8.4395	4584	4646
8.44319	4646	4707
8.44437	4707	4768
8.44555	4768	4828
8.44673	4828	4887
8.45043	4887	4945
8.45161	4945	5003
8.45279	5003	5060
8.45397	5060	5116
8.45707	5116	5172
8.45825	5172	5227
8.45943	5227	5281
8.46061	5281	5335
8.46372	5335	5388
8.4649	5388	5441
8.46608	5441	5493
8.46726	5493	5545
8.47036	5545	5596
8.47154	5596	5647
8.47272	5647	5697
8.4739	5697	5747
8.47508	5747	5796
8.47759	5796	5845
8.47877	5845	5894
8.47995	5894	5942
8.48113	5942	5990
8.48231	5990	6037
8.48483	6037	6084
8.48601	6084	6131
8.48719	6131	6177
8.48837	6177	6223
8.48955	6223	6269
8.49147	6269	6314
8.49265	6314	6359
8.49383	6359	6404
8.49501	6404	6448
8.49619	6448	6492
8.49812	6492	6536
8.4993	6536	6579
8.50048	6579	6622
8.50166	6622	6665
8.50284	6665	6708
8.50402	6708	6750
8.50535	6750	6792
8.50653	6792	6834
8.50771	6834	6876
8.50889	6876	6917
8.51007	6917	6958
8.51125	6958	6999
8.51258	6999	7040
8.51376	7040	7080
8.51494	7080	7120
8.51612	7120	7160
8.5173	7160	7200
8.51848	7200	7239
8.52144	7239	6432
8.52203	6432	5896
8.52262	5896	5414
8.52321	5414	5075
8.5238	5075	4735
8.52439	4735	4396
8.52498	4396	4056
8.52557	4056	3717
8.52616	3717	2948
8.52691	2948	2680
8.52868	2680	2948
8.52868	2948	3045
8.53356	3045	3139
8.53474	3139	3230
8.5402	3230	3318
8.54138	3318	3404
8.54256	3404	3488
8.54744	3488	3570
8.54862	3570	3650
8.5498	3650	3728
8.55467	3728	3805
8.55585	3805	3880
8.55703	3880	3954
8.5619	3954	4026
8.56308	4026	4097
8.56426	4097	4167
8.56855	4167	4235
8.56973	4235	4302
8.57091	4302	4368
8.57519	4368	4433
8.57637	4433	4497
8.57755	4497	4560
8.57873	4560	4623
8.58243	4623	4685
8.58361	4685	4746
8.58479	4746	4806
8.58597	4806	4865
8.58966	4865	4924
8.59084	4924	4982
8.59202	4982	5039
8.5932	5039	5096
8.5963	5096	5152
8.59748	5152	5207
8.59866	5207	5262
8.59984	5262	5316
8.60295	5316	5370
8.60413	5370	5423
8.60531	5423	5475
8.60649	5475	5527
8.60959	5527	5578
8.61077	5578	5629
8.61195	5629	5680
8.61313	5680	5730
8.61431	5730	5780
8.61683	5780	5829
8.61801	5829	5878
8.61919	5878	5926
8.62037	5926	5974
8.62155	5974	6022
8.62406	6022	6069
8.62524	6069	6116
8.62642	6116	6162
8.6276	6162	6208
8.62878	6208	6254
8.6307	6254	6299
8.63188	6299	6344
8.63306	6344	6389
8.63424	6389	6433
8.63864	6433	6477
8.63982	6477	6521
8.641	6521	6565
8.66264	6565	6608
8.66382	6608	6651
8.665	6651	6694
8.68664	6694	6736
8.68782	6736	6778
8.689	6778	6820
8.71064	6820	6862
8.71182	6862	6903
8.713	6903	6944
8.73464	6944	6985
8.73582	6985	7026
8.737	7026	7066
8.75864	7066	7106
8.75982	7106	7146
8.761	7146	7186
8.78264	7186	7225
8.78382	7225	7264
8.785	7264	7303
8.80664	7303	7342
8.80782	7342	7381
8.809	7381	7419
8.83064	7419	7457
8.83182	7457	7495
8.833	7495	7533
8.85464	7533	7571
8.85582	7571	7608
8.857	7608	7645
8.87864	7645	7682
8.87982	7682	7719
8.881	7719	7756
8.90264	7756	7793
8.90382	7793	7829
8.905	7829	7865
8.92664	7865	7901
8.92782	7901	7937
8.929	7937	7973
8.95064	7973	8009
8.95182	8009	8044
8.953	8044	8079
8.97464	8079	8114
8.97582	8114	8149
8.977	8149	8184
8.99864	8184	8219
8.99982	8219	8253
9.001	8253	8287
9.02264	8287	8321
9.02382	8321	8355
9.025	8355	8389
9.04664	8389	8423
9.04782	8423	8457
9.049	8457	8490
9.07064	8490	8523
9.07182	8523	8556
9.073	8556	8589
9.09464	8589	8622
9.09582	8622	8655
9.097	8655	8688
9.11864	8688	8721
9.11982	8721	8753
9.121	8753	8785
9.14264	8785	8817
9.14382	8817	8849
9.145	8849	8881
9.16664	8881	8913
9.16782	8913	8945
9.169	8945	8977
9.19064	8977	9009
9.19182	9009	9040
9.193	9040	9071
9.21464	9071	9102
9.21582	9102	9133
9.217	9133	9164
9.23864	9164	9195
9.23982	9195	9226
9.241	9226	9257
9.26264	9257	9288
9.26382	9288	9318
9.265	9318	9348
9.28664	9348	9378
9.28782	9378	9408
9.289	9408	9438
9.31064	9438	9468
9.31182	9468	9498
9.313	9498	9528
9.33464	9528	9558
9.33582	9558	9588
9.337	9588	9617
9.35864	9617	9646
9.35982	9646	9675
9.38324	9675	2464
9.38383	2464	1928
9.38442	1928	1392
9.38501	1392	1072
9.38539	1072	856
9.38989	856	1072
9.38989	1072	1340
9.40723	1340	1554
9.41447	1554	1738
9.42149	1738	1903
9.43123	1903	2053
9.43788	2053	2192
9.43884	2192	2323
9.45523	2323	2446
9.45641	2446	2563
9.46225	2563	2675
9.47923	2675	2782
9.48041	2782	2885
9.48625	2885	2984
9.50323	2984	3080
9.50441	3080	3173
9.50966	3173	3263
9.52723	3263	3351
9.52841	3351	3436
9.52938	3436	3519
9.55123	3519	3600
9.55241	3600	3679
9.55338	3679	3757
9.57523	3757	3833
9.57641	3833	3907
9.57738	3907	3980
9.59923	3980	4052
9.60041	4052	4122
9.60138	4122	4191
9.62323	4191	4259
9.62441	4259	4326
9.62538	4326	4392
9.64723	4392	4457
9.64841	4457	4521
9.64938	4521	4584
9.67123	4584	4646
9.67241	4646	4707
9.67338	4707	4768
9.69523	4768	4828
9.69641	4828	4887
9.69738	4887	4945
9.71923	4945	5003
9.72041	5003	5060
9.72138	5060	5116
9.74323	5116	5172
9.74441	5172	5227
9.74538	5227	5281
9.76723	5281	5335
9.76841	5335	5388
9.76938	5388	5441
9.79123	5441	5493
9.79241	5493	5545
9.79338	5545	5596
9.81523	5596	5647
9.81641	5647	5697
9.81738	5697	5747
9.83923	5747	5796
9.84041	5796	5845
9.84138	5845	5894
9.86323	5894	5942
9.86441	5942	5990
9.86538	5990	6037
9.88723	6037	6084
9.88841	6084	6131
9.88938	6131	6177
9.91123	6177	6223
9.91241	6223	6269
9.91338	6269	6314
9.93523	6314	6359
9.93641	6359	6404
9.93738	6404	6448
9.95923	6448	6492
9.96041	6492	6536
9.96138	6536	6579
9.98323	6579	6622
9.98441	6622	6665
9.98538	6665	6708
10.0072	6708	6750
10.0084	6750	6792
10.0094	6792	6834
10.0312	6834	6876
10.0324	6876	6917
10.0334	6917	6958
10.0552	6958	6999
10.0564	6999	7040
10.0574	7040	7080
10.0792	7080	7120
10.0804	7120	7160
10.0814	7160	7200
10.1032	7200	7239
10.1044	7239	7278
10.1054	7278	7317
10.1272	7317	7356
10.1284	7356	7395
10.1294	7395	7433
10.1512	7433	7471
10.1524	7471	7509
10.1534	7509	7547
10.1752	7547	7585
10.1764	7585	7622
10.1774	7622	7659
10.1992	7659	7696
10.2004	7696	7733
10.2014	7733	7770
10.2232	7770	7806
10.2244	7806	7842
10.2254	7842	7878
10.2472	7878	7914
10.2484	7914	7950
10.2494	7950	7986
10.2712	7986	8021
10.2724	8021	8056
10.2734	8056	8091
10.2952	8091	8126
10.2964	8126	8161
10.2974	8161	8196
10.3192	8196	8231
10.3204	8231	8265
10.3214	8265	8299
10.3432	8299	8333
10.3444	8333	8367
10.3454	8367	8401
10.3672	8401	8435
10.3684	8435	8469
10.3694	8469	8502
10.3912	8502	8535
10.3924	8535	8568
10.3934	8568	8601
10.4152	8601	8634
10.4164	8634	8667
10.4174	8667	8700
10.4392	8700	8733
10.4404	8733	8765
10.4414	8765	8797
10.4632	8797	8829
10.4644	8829	8861
10.4654	8861	8893
10.4872	8893	8925
10.4884	8925	8957
10.4894	8957	8989
10.5112	8989	9020
10.5124	9020	9051
10.5134	9051	9082
10.5352	9082	9113
10.5364	9113	9144
10.5374	9144	9175
10.5592	9175	9206
10.5604	9206	9237
10.5614	9237	9268
10.5832	9268	9298
10.5844	9298	9328
10.5854	9328	9358
10.6072	9358	9388
10.6084	9388	9418
10.6094	9418	9448
10.6312	9448	9478
10.6324	9478	9508
10.6334	9508	9538
10.6552	9538	9568
10.6564	9568	9598
10.6574	9598	9627
10.6792	9627	9656
10.6804	9656	9685
10.6814	9685	9714
10.7032	9714	9743
10.7044	9743	9772
10.7054	9772	9801
10.7272	9801	9830
10.7284	9830	9859
10.7294	9859	9888
10.7512	9888	9917
10.7524	9917	9945
10.7534	9945	9973
10.7752	9973	10001
10.7764	10001	10029
10.7774	10029	10057
10.7992	10057	10085
10.8004	10085	10113
10.8014	10113	10141
10.8232	10141	10169
10.8244	10169	10197
10.8254	10197	10225
10.8472	10225	10253
10.8484	10253	10281
10.8494	10281	10308
10.8712	10308	10335
10.8724	10335	10362
10.8734	10362	10389
10.8952	10389	10416
10.8964	10416	10443
10.8974	10443	10470
10.9192	10470	10497
10.9204	10497	10524
10.9214	10524	10551
10.9432	10551	10578
10.9444	10578	10605
10.9454	10605	10632
10.9672	10632	10659
10.9684	10659	10685
10.9694	10685	10711
10.9912	10711	10737
10.9924	10737	10763
10.9934	10763	10789
11.0152	10789	10815
11.0164	10815	10841
11.0174	10841	10867
11.0404	10867	1392
11.041	1392	1072
11.0414	1072	856
11.0471	856	1072
11.0471	1072	1340
11.0632	1340	1554
11.0705	1554	1738
11.0775	1738	1903
11.0872	1903	2053
11.0939	2053	2192
11.0948	2192	2323
11.1112	2323	2446
11.1124	2446	2563
11.1183	2563	2675
11.1352	2675	2782
11.1364	2782	2885
11.1423	2885	2984
11.1592	2984	3080
11.1604	3080	3173
11.1657	3173	3263
11.1832	3263	3351
11.1844	3351	3436
11.1854	3436	3519
11.2072	3519	3600
11.2084	3600	3679
11.2094	3679	3757
11.2312	3757	3833
11.2324	3833	3907
11.2334	3907	3980
11.2552	3980	4052
11.2564	4052	4122
11.2574	4122	4191
11.2792	4191	4259
11.2804	4259	4326
11.2814	4326	4392
11.3032	4392	4457
